iter,games,net,AspirationDelta,AspirationWidenPct,RfpMargin,RfpMaxDepth,LmrMinDepth,LmrMinMoveIndex,LmrDepth6At,LmrDeepAt,HistoryBonusMultPct
1715,16,+0.0625,117.53,148.41,90.34,8.59,2.10,3.46,4.55,9.27,99.65
1716,16,+0.0625,117.50,148.40,90.32,8.59,2.11,3.46,4.55,9.27,99.66
1717,16,+0.0000,117.50,148.40,90.32,8.59,2.11,3.46,4.55,9.27,99.66
1718,16,+0.1875,117.58,148.35,90.29,8.60,2.10,3.46,4.55,9.26,99.63
1719,16,+0.1250,117.64,148.33,90.31,8.59,2.10,3.46,4.55,9.26,99.65
1720,16,+0.0000,117.64,148.33,90.31,8.59,2.10,3.46,4.55,9.26,99.65
1721,16,-0.1875,117.72,148.28,90.28,8.60,2.10,3.46,4.56,9.26,99.62
1722,16,-0.2500,117.61,148.23,90.23,8.59,2.11,3.45,4.55,9.28,99.57
1723,16,+0.0000,117.61,148.23,90.23,8.59,2.11,3.45,4.55,9.28,99.57
1724,16,+0.0000,117.61,148.23,90.23,8.59,2.11,3.45,4.55,9.28,99.57
1725,16,+0.1875,117.69,148.18,90.20,8.58,2.10,3.45,4.54,9.27,99.60
1726,16,+0.0000,117.69,148.18,90.20,8.58,2.10,3.45,4.54,9.27,99.60
1727,16,-0.1875,117.77,148.23,90.16,8.57,2.11,3.44,4.55,9.26,99.57
1728,16,+0.0625,117.80,148.21,90.18,8.58,2.11,3.44,4.55,9.26,99.56
1729,16,+0.1875,117.72,148.25,90.21,8.57,2.10,3.44,4.56,9.27,99.59
1730,16,-0.0625,117.74,148.24,90.22,8.57,2.10,3.44,4.56,9.27,99.60
1731,16,+0.1250,117.80,148.21,90.24,8.56,2.10,3.44,4.57,9.26,99.63
1732,16,+0.0625,117.77,148.20,90.26,8.56,2.10,3.44,4.56,9.26,99.64
1733,16,+0.1250,117.72,148.17,90.23,8.56,2.10,3.44,4.56,9.26,99.62
1734,16,+0.0000,117.72,148.17,90.23,8.56,2.10,3.44,4.56,9.26,99.62
1735,16,-0.1250,117.66,148.14,90.21,8.56,2.10,3.44,4.56,9.25,99.59
1736,16,+0.1250,117.61,148.17,90.19,8.56,2.10,3.44,4.57,9.25,99.62
1737,16,+0.0625,117.58,148.18,90.18,8.56,2.10,3.44,4.57,9.25,99.63
1738,16,+0.0625,117.55,148.20,90.16,8.56,2.10,3.44,4.56,9.25,99.62
1739,16,+0.0625,117.53,148.21,90.18,8.56,2.10,3.44,4.57,9.25,99.63
1740,16,-0.1875,117.61,148.25,90.21,8.57,2.09,3.44,4.57,9.26,99.66
1741,16,+0.0000,117.61,148.25,90.21,8.57,2.09,3.44,4.57,9.26,99.66
1742,16,+0.1875,117.53,148.30,90.24,8.58,2.10,3.44,4.57,9.25,99.63
1743,16,-0.0625,117.55,148.31,90.26,8.57,2.10,3.44,4.57,9.25,99.64
1744,16,+0.1875,117.64,148.35,90.22,8.57,2.10,3.45,4.56,9.24,99.67
1745,16,+0.1875,117.72,148.40,90.26,8.56,2.11,3.45,4.57,9.25,99.71
1746,16,-0.1250,117.77,148.42,90.23,8.56,2.11,3.45,4.57,9.25,99.68
1747,16,+0.1875,117.85,148.47,90.27,8.55,2.11,3.45,4.57,9.26,99.72
1748,16,-0.1250,117.80,148.44,90.29,8.56,2.11,3.45,4.56,9.26,99.74
1749,16,-0.1250,117.85,148.41,90.27,8.57,2.11,3.45,4.55,9.25,99.72
1750,16,+0.0625,117.88,148.42,90.26,8.57,2.11,3.45,4.56,9.25,99.73
1751,16,+0.1875,117.80,148.47,90.22,8.56,2.11,3.44,4.57,9.26,99.70
1752,16,-0.0625,117.82,148.48,90.23,8.56,2.11,3.44,4.57,9.26,99.68
1753,16,+0.3125,117.69,148.41,90.29,8.57,2.11,3.45,4.55,9.27,99.74
1754,16,+0.1875,117.61,148.37,90.32,8.58,2.10,3.46,4.56,9.28,99.77
1755,16,+0.0000,117.61,148.37,90.32,8.58,2.10,3.46,4.56,9.28,99.77
1756,16,+0.0000,117.61,148.37,90.32,8.58,2.10,3.46,4.56,9.28,99.77
1757,16,+0.1875,117.69,148.41,90.29,8.59,2.10,3.45,4.57,9.27,99.74
1758,16,+0.0625,117.66,148.42,90.30,8.59,2.10,3.45,4.57,9.28,99.73
1759,16,+0.0000,117.66,148.42,90.30,8.59,2.10,3.45,4.57,9.28,99.73
1760,16,-0.1250,117.72,148.45,90.28,8.60,2.10,3.45,4.57,9.27,99.71
1761,16,-0.1875,117.80,148.41,90.24,8.60,2.10,3.45,4.57,9.28,99.67
1762,16,+0.0000,117.80,148.41,90.24,8.60,2.10,3.45,4.57,9.28,99.67
1763,16,-0.1250,117.74,148.38,90.27,8.61,2.10,3.46,4.57,9.28,99.70
1764,16,+0.1250,117.69,148.35,90.29,8.62,2.10,3.45,4.57,9.29,99.67
1765,16,+0.0625,117.66,148.34,90.28,8.62,2.10,3.45,4.56,9.29,99.68
1766,16,-0.0625,117.69,148.33,90.27,8.62,2.10,3.45,4.57,9.28,99.70
1767,16,+0.0625,117.72,148.34,90.28,8.62,2.10,3.46,4.56,9.29,99.71
1768,16,-0.1250,117.77,148.31,90.26,8.62,2.10,3.45,4.56,9.28,99.73
1769,16,+0.1250,117.72,148.34,90.23,8.62,2.11,3.46,4.56,9.28,99.75
1770,16,-0.2500,117.61,148.28,90.28,8.61,2.11,3.46,4.55,9.29,99.71
1771,16,+0.0000,117.61,148.28,90.28,8.61,2.11,3.46,4.55,9.29,99.71
1772,16,-0.1875,117.69,148.24,90.31,8.62,2.11,3.46,4.54,9.30,99.67
1773,16,+0.0625,117.72,148.23,90.32,8.62,2.11,3.46,4.55,9.30,99.68
1774,16,+0.3125,117.85,148.30,90.27,8.63,2.10,3.46,4.56,9.28,99.74
1775,16,+0.0625,117.88,148.28,90.26,8.64,2.10,3.46,4.56,9.28,99.75
1776,16,+0.1250,117.82,148.31,90.23,8.64,2.10,3.46,4.56,9.29,99.73
1777,16,+0.1250,117.88,148.28,90.21,8.64,2.10,3.46,4.57,9.29,99.71
1778,16,-0.1250,117.93,148.31,90.23,8.64,2.10,3.46,4.57,9.29,99.73
1779,16,+0.0000,117.93,148.31,90.23,8.64,2.10,3.46,4.57,9.29,99.73
1780,16,-0.1250,117.98,148.28,90.21,8.64,2.10,3.46,4.58,9.29,99.71
1781,16,-0.2500,118.09,148.23,90.17,8.65,2.11,3.47,4.59,9.30,99.75
1782,16,+0.2500,118.20,148.17,90.12,8.66,2.11,3.46,4.60,9.29,99.80
1783,16,-0.0625,118.17,148.16,90.13,8.66,2.11,3.47,4.60,9.30,99.79
1784,16,-0.2500,118.28,148.21,90.09,8.65,2.12,3.47,4.59,9.28,99.83
1785,16,-0.0625,118.30,148.23,90.10,8.65,2.12,3.47,4.59,9.28,99.82
1786,16,-0.1250,118.36,148.25,90.08,8.64,2.12,3.47,4.59,9.28,99.84
1787,16,+0.0625,118.33,148.27,90.06,8.64,2.12,3.47,4.59,9.28,99.83
1788,16,-0.3125,118.46,148.20,90.12,8.65,2.13,3.48,4.60,9.26,99.89
1789,16,+0.0000,118.46,148.20,90.12,8.65,2.13,3.48,4.60,9.26,99.89
1790,16,+0.1250,118.41,148.23,90.14,8.65,2.13,3.48,4.61,9.26,99.91
1791,16,+0.1875,118.49,148.18,90.11,8.64,2.12,3.48,4.60,9.25,99.94
1792,16,-0.2500,118.38,148.13,90.07,8.63,2.12,3.49,4.59,9.24,99.99
1793,16,-0.1875,118.46,148.17,90.10,8.64,2.11,3.49,4.60,9.23,100.02
1794,16,-0.1875,118.38,148.13,90.13,8.64,2.11,3.49,4.61,9.22,100.05
1795,16,-0.2500,118.49,148.18,90.18,8.63,2.12,3.49,4.62,9.23,100.10
1796,16,-0.0625,118.46,148.20,90.17,8.63,2.12,3.49,4.62,9.23,100.11
1797,16,+0.0000,118.46,148.20,90.17,8.63,2.12,3.49,4.62,9.23,100.11
1798,16,-0.0625,118.44,148.21,90.18,8.63,2.12,3.49,4.62,9.23,100.10
1799,16,-0.1250,118.49,148.24,90.20,8.63,2.11,3.50,4.61,9.23,100.12
1800,16,+0.0625,118.52,148.23,90.19,8.63,2.11,3.50,4.61,9.23,100.11
1801,16,+0.1875,118.44,148.27,90.15,8.64,2.12,3.49,4.62,9.22,100.14
1802,16,+0.1875,118.52,148.31,90.19,8.65,2.11,3.50,4.61,9.21,100.11
1803,16,-0.5000,118.31,148.20,90.28,8.67,2.13,3.49,4.64,9.23,100.20
1804,16,+0.0000,118.31,148.20,90.28,8.67,2.13,3.49,4.64,9.23,100.20
1805,16,-0.1250,118.25,148.23,90.26,8.66,2.13,3.49,4.64,9.24,100.18
1806,16,+0.1875,118.17,148.27,90.29,8.66,2.13,3.49,4.63,9.23,100.21
1807,16,-0.0625,118.20,148.28,90.30,8.66,2.13,3.49,4.64,9.23,100.20
1808,16,-0.1875,118.28,148.32,90.33,8.65,2.13,3.48,4.63,9.22,100.17
1809,16,+0.0625,118.31,148.31,90.32,8.65,2.13,3.48,4.63,9.22,100.16
1810,16,-0.1250,118.36,148.34,90.34,8.66,2.13,3.49,4.62,9.21,100.13
1811,16,-0.3750,118.20,148.42,90.41,8.68,2.12,3.50,4.64,9.20,100.20
1812,16,+0.2500,118.31,148.48,90.46,8.69,2.13,3.49,4.65,9.21,100.16
1813,16,-0.0625,118.28,148.46,90.47,8.69,2.13,3.49,4.66,9.21,100.14
1814,16,+0.1250,118.23,148.49,90.49,8.68,2.13,3.49,4.65,9.20,100.17
1815,16,-0.1875,118.31,148.53,90.52,8.68,2.13,3.49,4.64,9.19,100.13
1816,16,-0.1250,118.25,148.56,90.50,8.68,2.13,3.49,4.65,9.20,100.11
1817,16,+0.0625,118.28,148.57,90.49,8.68,2.13,3.49,4.65,9.19,100.12
1818,16,+0.2500,118.17,148.63,90.45,8.67,2.12,3.48,4.64,9.21,100.17
1819,16,+0.3750,118.33,148.55,90.51,8.69,2.13,3.49,4.62,9.22,100.10
1820,16,-0.1875,118.41,148.59,90.48,8.68,2.14,3.48,4.61,9.23,100.13
1821,16,+0.0000,118.41,148.59,90.48,8.68,2.14,3.48,4.61,9.23,100.13
1822,16,-0.0625,118.38,148.60,90.49,8.68,2.13,3.48,4.61,9.23,100.14
1823,16,+0.1250,118.44,148.63,90.47,8.68,2.14,3.48,4.61,9.23,100.12
1824,16,+0.2500,118.33,148.57,90.51,8.67,2.13,3.49,4.59,9.22,100.08
1825,16,+0.0000,118.33,148.57,90.51,8.67,2.13,3.49,4.59,9.22,100.08
1826,16,-0.1875,118.41,148.53,90.48,8.66,2.13,3.49,4.60,9.23,100.04
1827,16,-0.3125,118.28,148.60,90.42,8.64,2.13,3.50,4.59,9.21,100.10
1828,16,+0.0625,118.25,148.59,90.43,8.65,2.14,3.50,4.59,9.21,100.11
1829,16,-0.0625,118.23,148.60,90.45,8.64,2.13,3.50,4.59,9.22,100.10
1830,16,+0.0000,118.23,148.60,90.45,8.64,2.13,3.50,4.59,9.22,100.10
1831,16,-0.0625,118.25,148.62,90.43,8.65,2.14,3.50,4.59,9.22,100.11
1832,16,+0.2500,118.36,148.56,90.48,8.66,2.13,3.50,4.58,9.21,100.16
1833,16,+0.0000,118.36,148.56,90.48,8.66,2.13,3.50,4.58,9.21,100.16
1834,16,-0.1250,118.31,148.53,90.46,8.66,2.13,3.49,4.58,9.20,100.18
1835,16,-0.2500,118.41,148.48,90.50,8.65,2.14,3.50,4.57,9.19,100.22
1836,16,+0.0625,118.38,148.46,90.51,8.66,2.14,3.50,4.57,9.19,100.23
1837,16,-0.1250,118.44,148.49,90.49,8.65,2.14,3.50,4.56,9.19,100.25
1838,16,-0.0625,118.46,148.48,90.50,8.65,2.14,3.50,4.56,9.19,100.27
1839,16,+0.1250,118.41,148.45,90.48,8.64,2.14,3.50,4.56,9.19,100.24
1840,16,-0.0625,118.38,148.46,90.47,8.64,2.15,3.50,4.56,9.18,100.25
1841,16,+0.1250,118.33,148.44,90.45,8.64,2.14,3.51,4.56,9.19,100.23
1842,16,-0.1875,118.41,148.48,90.48,8.63,2.14,3.51,4.55,9.20,100.27
1843,16,-0.0625,118.38,148.49,90.49,8.63,2.14,3.51,4.55,9.20,100.25
1844,16,+0.0000,118.38,148.49,90.49,8.63,2.14,3.51,4.55,9.20,100.25
1845,16,-0.0625,118.41,148.48,90.48,8.63,2.14,3.51,4.55,9.20,100.24
1846,16,-0.4375,118.23,148.38,90.40,8.61,2.15,3.50,4.57,9.18,100.32
1847,16,+0.1875,118.15,148.42,90.37,8.60,2.14,3.51,4.58,9.19,100.35
1848,16,+0.0625,118.17,148.41,90.38,8.61,2.15,3.51,4.57,9.19,100.37
1849,16,-0.0625,118.15,148.42,90.37,8.61,2.14,3.51,4.58,9.20,100.38
1850,16,+0.0000,118.15,148.42,90.37,8.61,2.14,3.51,4.58,9.20,100.38
1851,16,+0.2500,118.25,148.37,90.32,8.60,2.15,3.50,4.56,9.21,100.42
1852,16,+0.2500,118.15,148.31,90.37,8.61,2.16,3.50,4.58,9.22,100.46
1853,16,+0.2500,118.04,148.37,90.41,8.60,2.16,3.50,4.56,9.21,100.51
1854,16,-0.0625,118.02,148.38,90.42,8.59,2.16,3.50,4.57,9.21,100.52
1855,16,+0.3125,118.15,148.45,90.37,8.61,2.17,3.51,4.55,9.22,100.57
1856,16,-0.3125,118.02,148.38,90.42,8.62,2.16,3.50,4.54,9.21,100.63
1857,16,-0.3125,118.15,148.31,90.48,8.64,2.17,3.50,4.55,9.22,100.57
1858,16,+0.0625,118.17,148.33,90.49,8.63,2.17,3.49,4.55,9.22,100.56
1859,16,+0.1250,118.23,148.35,90.51,8.63,2.16,3.49,4.54,9.23,100.59
1860,16,+0.0625,118.25,148.37,90.52,8.63,2.16,3.49,4.55,9.23,100.57
1861,16,+0.1250,118.30,148.40,90.50,8.63,2.17,3.49,4.54,9.22,100.55
1862,16,-0.1250,118.25,148.37,90.48,8.63,2.17,3.49,4.54,9.21,100.57
1863,16,+0.0000,118.25,148.37,90.48,8.63,2.17,3.49,4.54,9.21,100.57
1864,16,+0.0625,118.23,148.38,90.47,8.63,2.17,3.49,4.54,9.21,100.59
1865,16,+0.1250,118.17,148.41,90.45,8.63,2.17,3.49,4.53,9.22,100.56
1866,16,+0.0625,118.20,148.40,90.46,8.64,2.16,3.49,4.54,9.22,100.55
1867,16,+0.2500,118.10,148.45,90.41,8.63,2.16,3.49,4.53,9.21,100.60
1868,16,-0.0625,118.07,148.44,90.42,8.62,2.16,3.49,4.52,9.21,100.59
1869,16,+0.0625,118.04,148.45,90.43,8.62,2.16,3.49,4.53,9.21,100.60
1870,16,+0.0000,118.04,148.45,90.43,8.62,2.16,3.49,4.53,9.21,100.60
1871,16,+0.0625,118.07,148.44,90.42,8.62,2.16,3.49,4.53,9.21,100.61
1872,16,+0.0625,118.10,148.45,90.43,8.62,2.16,3.49,4.53,9.21,100.62
1873,16,+0.0625,118.07,148.44,90.42,8.62,2.16,3.49,4.53,9.21,100.63
1874,16,+0.0000,118.07,148.44,90.42,8.62,2.16,3.49,4.53,9.21,100.63
1875,16,-0.3750,118.23,148.35,90.36,8.61,2.17,3.50,4.51,9.23,100.56
1876,16,+0.0000,118.23,148.35,90.36,8.61,2.17,3.50,4.51,9.23,100.56
1877,16,-0.0625,118.25,148.34,90.35,8.61,2.17,3.50,4.51,9.23,100.55
1878,16,-0.2500,118.15,148.40,90.30,8.60,2.16,3.50,4.50,9.24,100.51
1879,16,-0.1875,118.23,148.44,90.34,8.59,2.17,3.49,4.49,9.23,100.48
1880,16,+0.3125,118.10,148.37,90.28,8.60,2.17,3.50,4.48,9.22,100.53
1881,16,+0.0000,118.10,148.37,90.28,8.60,2.17,3.50,4.48,9.22,100.53
1882,16,+0.3125,118.23,148.30,90.34,8.59,2.17,3.49,4.46,9.21,100.59
1883,16,-0.0625,118.20,148.31,90.32,8.59,2.17,3.49,4.47,9.20,100.57
1884,16,-0.0625,118.23,148.30,90.31,8.59,2.17,3.49,4.46,9.21,100.56
1885,16,-0.1250,118.17,148.33,90.34,8.58,2.17,3.49,4.46,9.21,100.54
1886,16,+0.0000,118.17,148.33,90.34,8.58,2.17,3.49,4.46,9.21,100.54
1887,16,-0.2500,118.07,148.27,90.29,8.57,2.17,3.49,4.47,9.22,100.59
1888,16,-0.2500,117.97,148.33,90.34,8.56,2.18,3.49,4.46,9.23,100.54
1889,16,+0.0625,117.99,148.31,90.32,8.56,2.18,3.50,4.45,9.24,100.53
1890,16,+0.1250,118.04,148.29,90.35,8.55,2.18,3.49,4.46,9.24,100.51
1891,16,+0.2500,117.94,148.23,90.30,8.56,2.19,3.50,4.45,9.23,100.47
1892,16,+0.0625,117.97,148.22,90.31,8.57,2.19,3.50,4.45,9.23,100.45
1893,16,+0.1250,118.02,148.19,90.34,8.56,2.18,3.50,4.45,9.24,100.43
1894,16,-0.0625,118.04,148.18,90.35,8.56,2.19,3.50,4.45,9.24,100.44
1895,16,-0.3125,117.91,148.11,90.29,8.55,2.19,3.49,4.47,9.22,100.39
1896,16,-0.1875,117.99,148.15,90.26,8.56,2.19,3.49,4.46,9.23,100.42
1897,16,-0.1875,117.91,148.11,90.29,8.55,2.19,3.49,4.45,9.24,100.39
1898,16,-0.1875,117.84,148.07,90.26,8.56,2.20,3.48,4.46,9.25,100.36
1899,16,+0.2500,117.73,148.01,90.22,8.57,2.19,3.48,4.45,9.24,100.40
1900,16,+0.1875,117.66,148.05,90.18,8.56,2.19,3.47,4.46,9.24,100.37
1901,16,+0.0000,117.66,148.05,90.18,8.56,2.19,3.47,4.46,9.24,100.37
1902,16,-0.1250,117.71,148.08,90.16,8.56,2.19,3.47,4.46,9.24,100.39
1903,16,+0.0625,117.68,148.09,90.15,8.55,2.19,3.47,4.47,9.24,100.38
1904,16,+0.0625,117.71,148.11,90.14,8.55,2.19,3.47,4.46,9.24,100.37
1905,16,-0.1875,117.79,148.15,90.17,8.56,2.20,3.46,4.47,9.23,100.33
1906,16,-0.1875,117.86,148.11,90.20,8.55,2.20,3.46,4.46,9.22,100.30
1907,16,+0.1250,117.81,148.08,90.23,8.56,2.20,3.46,4.47,9.22,100.32
1908,16,-0.1875,117.89,148.04,90.26,8.56,2.21,3.46,4.48,9.23,100.29
1909,16,+0.0000,117.89,148.04,90.26,8.56,2.21,3.46,4.48,9.23,100.29
1910,16,+0.1250,117.84,148.07,90.24,8.56,2.20,3.45,4.47,9.23,100.27
1911,16,-0.1875,117.76,148.11,90.20,8.57,2.20,3.46,4.48,9.24,100.30
1912,16,-0.1250,117.81,148.08,90.23,8.57,2.20,3.46,4.47,9.24,100.28
1913,16,+0.1875,117.89,148.04,90.19,8.58,2.21,3.45,4.48,9.25,100.31
1914,16,+0.0000,117.89,148.04,90.19,8.58,2.21,3.45,4.48,9.25,100.31
1915,16,+0.0625,117.86,148.05,90.18,8.58,2.21,3.45,4.48,9.25,100.32
1916,16,+0.1250,117.81,148.03,90.16,8.58,2.21,3.45,4.47,9.24,100.35
1917,16,+0.2500,117.71,147.97,90.12,8.57,2.20,3.45,4.46,9.23,100.39
1918,16,+0.0625,117.68,147.96,90.13,8.56,2.20,3.44,4.47,9.24,100.40
1919,16,+0.1250,117.73,147.93,90.15,8.56,2.20,3.44,4.46,9.24,100.42
1920,16,+0.2500,117.84,147.88,90.19,8.57,2.21,3.44,4.47,9.23,100.38
1921,16,+0.0625,117.81,147.89,90.18,8.57,2.21,3.43,4.47,9.23,100.37
1922,16,+0.1250,117.76,147.86,90.16,8.57,2.21,3.43,4.47,9.22,100.35
1923,16,-0.1250,117.71,147.84,90.14,8.57,2.21,3.43,4.46,9.22,100.32
1924,16,-0.0625,117.68,147.82,90.15,8.57,2.22,3.43,4.47,9.22,100.31
1925,16,+0.0625,117.66,147.81,90.14,8.57,2.22,3.43,4.46,9.22,100.32
1926,16,-0.1875,117.58,147.77,90.11,8.56,2.22,3.44,4.47,9.21,100.36
1927,16,+0.1875,117.66,147.81,90.14,8.55,2.22,3.43,4.48,9.22,100.39
1928,16,-0.1875,117.73,147.85,90.11,8.56,2.21,3.44,4.47,9.23,100.42
1929,16,+0.0000,117.73,147.85,90.11,8.56,2.21,3.44,4.47,9.23,100.42
1930,16,-0.0625,117.76,147.84,90.12,8.56,2.21,3.44,4.47,9.23,100.41
1931,16,-0.0625,117.73,147.85,90.13,8.56,2.21,3.44,4.47,9.23,100.40
1932,16,+0.2500,117.84,147.80,90.17,8.55,2.22,3.44,4.48,9.24,100.44
1933,16,-0.1250,117.79,147.77,90.15,8.55,2.22,3.44,4.48,9.25,100.42
1934,16,-0.1875,117.71,147.81,90.12,8.56,2.22,3.44,4.49,9.25,100.39
1935,16,+0.0000,117.71,147.81,90.12,8.56,2.22,3.44,4.49,9.25,100.39
1936,16,-0.0625,117.68,147.82,90.11,8.56,2.22,3.44,4.49,9.26,100.40
1937,16,-0.0625,117.71,147.81,90.10,8.56,2.22,3.44,4.48,9.26,100.41
1938,16,+0.3125,117.84,147.74,90.15,8.58,2.23,3.43,4.47,9.25,100.46
1939,16,+0.1250,117.79,147.77,90.17,8.57,2.22,3.43,4.47,9.25,100.44
1940,16,+0.1250,117.84,147.74,90.15,8.58,2.23,3.43,4.46,9.25,100.46
1941,16,-0.0625,117.81,147.73,90.16,8.57,2.23,3.43,4.46,9.24,100.48
1942,16,-0.3125,117.68,147.80,90.11,8.59,2.23,3.44,4.48,9.23,100.42
1943,16,-0.1875,117.76,147.76,90.08,8.59,2.23,3.44,4.47,9.22,100.45
1944,16,+0.1875,117.68,147.80,90.11,8.59,2.23,3.44,4.46,9.21,100.42
1945,16,-0.1875,117.61,147.76,90.14,8.58,2.23,3.43,4.45,9.22,100.45
1946,16,+0.1875,117.53,147.72,90.11,8.57,2.23,3.44,4.46,9.21,100.49
1947,16,+0.0000,117.53,147.72,90.11,8.57,2.23,3.44,4.46,9.21,100.49
1948,16,-0.0625,117.50,147.73,90.10,8.57,2.23,3.44,4.46,9.22,100.50
1949,16,+0.1250,117.45,147.76,90.12,8.57,2.24,3.43,4.47,9.22,100.48
1950,16,-0.1250,117.50,147.78,90.14,8.56,2.23,3.43,4.46,9.23,100.45
1951,16,+0.0625,117.48,147.80,90.15,8.56,2.23,3.43,4.46,9.23,100.46
1952,16,-0.0625,117.45,147.78,90.14,8.57,2.23,3.43,4.46,9.22,100.48
1953,16,-0.0625,117.43,147.77,90.15,8.56,2.23,3.43,4.46,9.22,100.49
1954,16,-0.0625,117.40,147.76,90.14,8.56,2.23,3.43,4.46,9.22,100.50
1955,16,-0.0625,117.43,147.77,90.13,8.56,2.23,3.43,4.46,9.22,100.49
1956,16,+0.1250,117.48,147.74,90.15,8.56,2.23,3.43,4.47,9.23,100.46
1957,16,-0.1250,117.43,147.77,90.13,8.57,2.23,3.43,4.46,9.23,100.49
1958,16,+0.1875,117.35,147.73,90.16,8.58,2.23,3.42,4.47,9.22,100.45
1959,16,-0.1250,117.40,147.76,90.18,8.57,2.23,3.42,4.46,9.23,100.43
1960,16,-0.1250,117.35,147.73,90.16,8.57,2.23,3.42,4.46,9.22,100.41
1961,16,-0.0625,117.38,147.74,90.15,8.57,2.23,3.42,4.45,9.22,100.40
1962,16,+0.2500,117.27,147.69,90.19,8.58,2.23,3.41,4.44,9.21,100.44
1963,16,+0.2500,117.17,147.74,90.15,8.59,2.23,3.41,4.45,9.20,100.49
1964,16,+0.3125,117.05,147.68,90.10,8.58,2.24,3.40,4.44,9.19,100.54
1965,16,+0.1250,117.10,147.70,90.08,8.57,2.24,3.40,4.45,9.19,100.52
1966,16,-0.0625,117.12,147.69,90.09,8.58,2.24,3.40,4.44,9.19,100.53
1967,16,-0.0625,117.10,147.70,90.10,8.57,2.24,3.40,4.44,9.20,100.54
1968,16,-0.0625,117.12,147.72,90.09,8.58,2.24,3.40,4.44,9.19,100.55
1969,16,-0.0625,117.10,147.73,90.10,8.58,2.24,3.40,4.44,9.20,100.56
1970,16,-0.0625,117.12,147.74,90.09,8.58,2.24,3.40,4.44,9.20,100.57
1971,16,-0.0625,117.15,147.76,90.08,8.58,2.24,3.40,4.44,9.20,100.56
1972,16,+0.1250,117.10,147.78,90.05,8.58,2.25,3.40,4.45,9.21,100.58
1973,16,+0.2500,117.00,147.84,90.01,8.57,2.25,3.41,4.46,9.22,100.62
1974,16,+0.1250,116.94,147.81,90.03,8.56,2.25,3.41,4.45,9.21,100.60
1975,16,-0.1250,117.00,147.84,90.01,8.57,2.25,3.42,4.46,9.22,100.58
1976,16,-0.1250,117.05,147.86,90.03,8.56,2.25,3.41,4.45,9.22,100.56
1977,16,+0.0625,117.07,147.85,90.04,8.56,2.25,3.41,4.45,9.22,100.57
1978,16,+0.0000,117.07,147.85,90.04,8.56,2.25,3.41,4.45,9.22,100.57
1979,16,+0.0625,117.05,147.84,90.03,8.56,2.25,3.41,4.45,9.22,100.56
1980,16,-0.0625,117.07,147.82,90.02,8.56,2.25,3.41,4.45,9.23,100.55
1981,16,-0.3750,117.22,147.90,90.09,8.58,2.24,3.42,4.44,9.21,100.61
1982,16,+0.1875,117.15,147.86,90.12,8.57,2.25,3.42,4.45,9.22,100.65
1983,16,+0.0000,117.15,147.86,90.12,8.57,2.25,3.42,4.45,9.22,100.65
1984,16,-0.1250,117.10,147.84,90.10,8.57,2.25,3.42,4.45,9.22,100.62
1985,16,+0.0625,117.12,147.85,90.11,8.56,2.25,3.42,4.45,9.23,100.61
1986,16,-0.0625,117.10,147.86,90.10,8.56,2.25,3.42,4.46,9.22,100.62
1987,16,-0.1875,117.02,147.90,90.06,8.55,2.26,3.42,4.45,9.21,100.59
1988,16,-0.0625,117.05,147.92,90.08,8.56,2.25,3.42,4.45,9.21,100.60
1989,16,-0.1250,117.10,147.89,90.10,8.55,2.25,3.42,4.45,9.21,100.62
1990,16,+0.0000,117.10,147.89,90.10,8.55,2.25,3.42,4.45,9.21,100.62
1991,16,-0.1250,117.05,147.86,90.12,8.55,2.25,3.42,4.45,9.20,100.60
1992,16,-0.0625,117.02,147.85,90.11,8.54,2.26,3.42,4.44,9.20,100.61
1993,16,+0.2500,117.12,147.90,90.15,8.53,2.25,3.42,4.45,9.21,100.57
1994,16,+0.1250,117.17,147.93,90.17,8.54,2.25,3.41,4.45,9.21,100.59
1995,16,+0.1250,117.22,147.90,90.15,8.54,2.26,3.42,4.45,9.22,100.57
1996,16,+0.0625,117.25,147.92,90.16,8.54,2.26,3.42,4.46,9.22,100.58
1997,16,-0.1250,117.30,147.94,90.18,8.55,2.26,3.41,4.45,9.22,100.60
1998,16,+0.0625,117.27,147.93,90.19,8.54,2.26,3.41,4.45,9.21,100.61
1999,16,+0.0000,117.27,147.93,90.19,8.54,2.26,3.41,4.45,9.21,100.61
2000,16,-0.3125,117.15,148.00,90.14,8.53,2.27,3.42,4.44,9.23,100.67
2001,16,-0.0625,117.17,147.98,90.15,8.53,2.27,3.42,4.44,9.23,100.66
2002,16,+0.4375,117.00,148.08,90.08,8.55,2.28,3.41,4.43,9.24,100.73
2003,16,-0.2500,117.10,148.13,90.03,8.54,2.27,3.42,4.44,9.23,100.69
2004,16,+0.3750,116.95,148.05,90.10,8.53,2.26,3.43,4.42,9.22,100.62
2005,16,-0.0625,116.92,148.06,90.11,8.52,2.26,3.42,4.42,9.22,100.64
2006,16,-0.0625,116.90,148.08,90.12,8.52,2.27,3.43,4.42,9.22,100.62
2007,16,+0.1875,116.82,148.04,90.15,8.53,2.26,3.42,4.41,9.21,100.66
2008,16,+0.1250,116.77,148.06,90.13,8.52,2.26,3.42,4.42,9.20,100.68
2009,16,-0.0625,116.74,148.08,90.12,8.53,2.26,3.43,4.41,9.21,100.69
